date,tokens,likes,retweets,mencoes,hashtags,emojis
2020-09-25,"['f', 'recurso', 'enfrentamento', 'chama', 'pantan', 'destina', 'r', '139', 'milhõ', 'combat', 'queimada', 'aquisição', 'equipamento', 'locação', 'veículo', 'maquinário', 'aeronav', 'realização', '32', 'açõ', 'mato', 'grosso', '37', 'mato', 'grosso', 'sul', 'rogeriosmarinho']",6909,1574,"['mdregional_br', 'rogeriosmarinho']",[],[]
2020-09-25,"['adot', 'parqu', 'proteção', '132', 'unidad', 'conservação', 'ambient', 'amazônia', 'projeto', 'consist', 'recuperação', 'área', 'degradada', 'prevenção', 'combat', 'incêndio', 'repressão', 'atividad', 'ilegai', 'estimativa', 'r', '650', 'milhõ', 'euro', 'ano', 'rsallesmma', 'secomvc']",3023,832,"['rsallesmma', 'secomvc']",[],[]
2020-09-25,"['d', 'sinaflor', 'sistema', 'digit', 'antifraud', 'vai', 'combaterão', 'desmatamento', 'ambient', 'brasil', 'control', 'manejo', 'madeira', 'desd', 'origem', 'identificação', '100', 'arvor', 'destinada', 'cort', 'seletivo', 'atravé', 'geolocalização', 'fiscalização', 'rígida', 'transparent', 'mmeioambient']",2546,663,['mmeioambiente'],[],[]
2020-09-25,"['c', 'operação', 'brasil', 'verd', '2', 'govbr', 'combat', 'delito', 'ambientai', 'amazônia', '294', 'm3', 'madeira', 'apreendido', '338', 'mil', 'inspeçõ', 'patrulha', 'navai', 'terrestr', 'vistoria', 'revista', '55', 'mil', 'foco', 'incêndio', 'combatido', 'r', '138', 'bilhão', 'multa', 'aplicada', 'detalh', 'secomvc']",2816,693,"['govbr', 'secomvc']",[],[]
2020-09-25,"['b', 'contratação', 'brigadista', '33', 'mil', 'novo', 'profissionai', 'reforçam', 'atuação', 'icmbio', '507', 'relação', 'ano', 'passado', 'efetivo', 'maior', '5', 'ano', 'detalh', 'rede', 'sociai', 'mmeioambient', 'rsallesmma']",3826,899,"['brasil_IBAMA', 'ICMBio', 'mmeioambiente', 'rsallesmma']",[],[]
2020-09-25,"['justicagovbr', 'oferec', 'apoio', 'governador', 'mt', 'ms', 'combat', 'incêndio', 'atingem', 'região', 'pantan', 'bombeiro', 'agent', 'preparado', 'situação', 'sendo', 'enviado', 'região', 'paí', 'passa', 'maior', 'período', 'estiagem', 'último', 'ano']",17624,3493,['JusticaGovBR'],[],[]
2020-09-24,"['mmafight', 'borrachinhamma', 'damonmartin']",150,19,"['MMAFighting', 'BorrachinhaMMA', 'DamonMartin']",[],"['🇧🇷', '🤜🏻']"
2020-09-24,"['live', 'quintafeira', '24092020', 'acompanh', 'youtub']",9531,2048,[],[],[]
2020-09-24,"['cultura', 'indígena', 'amazônia', 'peço', 'compartilhar', 'inclus', 'exterior', 'link', 'youtub']",30634,11607,[],[],[]
2020-09-24,['secomvc'],4369,379,['secomvc'],[],"['🇧🇷', '👍🏻']"
2020-09-24,"['academia', 'militar', 'agulha', 'negra', 'aman', 'resenderj', 'youtub']",21452,3492,[],[],[]
2020-09-23,['defesagovbr'],4090,229,['DefesaGovBr'],[],"['🇧🇷', '🤝']"
2020-09-23,"['brasil', 'país', 'melhor', 'desempenho', 'manutenção', 'emprego', 'auxílio', 'necessitado', 'mineconomia']",25514,5075,['MinEconomia'],[],[]
2020-09-23,"['3', 'lançado', 'programa', 'cidadesverd', 'aplicativo', 'cadastro', 'ambient', 'urbano', 'cau', 'identificar', 'apoiar', 'ampliar', 'área', 'verd', 'urbana', 'praça', 'jardin', 'aumentando', 'permeabilidad', 'lazer', 'diminuição', 'sensação', 'térmica', 'informaçõ', 'rede', 'mmeioambient']",6606,1516,['mmeioambiente'],[],[]
2020-09-23,"['2', 'continua', 'uso', 'aeronav', 'c130', 'hércule', 'combat', 'incêndio', 'florestai', 'atingem', 'pará', 'detalh', 'rede', 'sociai', 'defesagovbr', 'youtub']",7565,1682,"['fab_oficial', 'DefesaGovBr']",[],[]
2020-09-23,"['1', 'br', 'mar', 'entenda', 'cabotagem', 'redução', 'custo', 'transport', 'papel', 'essenci', 'caminhoneiro', 'processo', 'detalh', 'minfraestrutura', 'tarcisiogdf', 'marceloscf2', 'link', 'youtub']",15067,3337,"['MInfraestrutura', 'tarcisiogdf', 'Marceloscf2']",[],[]
2020-09-23,"['yahoobr', 'joaoconrado', 'fort', 'abraço', 'estagiário', 'kkkkkkkk']",21091,2837,"['YahooBr', 'joaoconrado']",[],[]
2020-09-23,"['tarcisiogdf', 'depjuscelino']",8509,401,"['tarcisiogdf', 'DepJuscelino']",[],['🤝']
2020-09-23,"['fabiofaria5555', 'continu', 'ministro', 'fort', 'abraço']",14329,1030,['fabiofaria5555'],[],[]
2020-09-23,"['henriqu', 'prata', 'diretor', 'hospit', 'amor', 'barreto', 'recomenda', 'cloroquina', 'tratamento', 'covid19', 'youtub']",23016,5523,[],[],[]
2020-09-22,"['rogeriosmarinho', 'tvbrasilgov', 'agenciabrasil', 'casacivilbr', 'secomvc', 'govbr']",1303,90,"['mdregional_br', 'rogeriosmarinho', 'tvbrasilgov', 'agenciabrasil', 'casacivilbr', 'secomvc', 'govbr']",[],['👍']
2020-09-22,[],2444,159,['fab_oficial'],[],"['🇧🇷', '🤝']"
2020-09-22,['josemedeirosmt'],1634,102,['JoseMedeirosMT'],[],['👍']
2020-09-22,"['tarcisiogdf', 'minfraestrutura', 'marceloscf2']",2979,187,"['tarcisiogdf', 'MInfraestrutura', 'Marceloscf2']",[],['🇧🇷']
2020-09-22,['carlosbolsonaro'],5483,348,['CarlosBolsonaro'],[],['🇧🇷']
2020-09-22,"['discurso', 'abertura', '75⁰', 'assembléia', 'geral', 'onu', 'link', 'canal', 'youtub']",31585,6775,[],[],[]
2020-09-22,"['b', 'auxílio', 'emergenci', 'veio', 'ajudar', 'especi', '38', 'milhõ', 'informai', 'perderam', 'quas', 'tudo', 'c', 'final', '65', 'milhõ', 'pessoa', 'beneficiada', 'vídeo', 'relata', 'gratidão', 'dessa', 'pessoa']",16687,2798,[],[],[]
2020-09-22,"['algun', 'criticam', 'president', 'república', 'ajud', 'pequeno', 'microempresário', 'nada', 'falam', 'daquel', 'destruíram', 'emprego', 'política', 'fiqu', 'casa', 'economia', 'gent', 'vê', 'link', 'youtub']",30900,6737,[],[],[]
2020-09-21,"['1988', 'eleito', 'vereador', 'rio', 'janeirorj', '2', 'ano', 'cheguei', 'câmara', 'feder', 'caprichem', 'escolha', '15', 'novembro']",37151,6179,[],[],[]
2020-09-21,"['3', 'quota', 'açúcar', 'brasileiro', 'eua', 'passa', '230', '310', 'mil', 'tonelada', 'lei', 'beneficiará', 'exclusivament', 'produtor', 'nordest']",12262,2109,[],[],[]
2020-09-21,"['2', 'tratas', 'primeiro', 'resultado', 'recémaberta', 'negociaçõ', 'brasileua', 'setor', 'açúcar', 'álcool', 'conduzida', 'brasil', 'mre', 'eua', 'ustr']",12081,1917,[],[],[]
2020-09-21,"['1', 'representant', 'comerci', 'eua', 'ustr', 'comunic', 'hoje', 'itamaratygovbr', 'ernestofaraujo', 'brasil', 'receberá', 'quota', 'adicion', '80', 'mil', 'tonelada', 'açúcar', 'mercado', 'americano']",22477,4245,"['ItamaratyGovBr', 'ernestofaraujo']",[],[]
2020-09-21,[],963,71,['mdregional_br'],[],['🤝']
2020-09-21,"['economiasepec', 'mineconomia', 'sebra', 'govbr']",806,41,"['EconomiaSepec', 'MinEconomia', 'sebrae', 'govbr']",[],['👍']
2020-09-21,"['casacivilbr', 'bnde']",1263,110,"['casacivilbr', 'Minas_Energia', 'bndes']",[],"['🇧🇷', '🤝']"
2020-09-21,"['título', 'propriedad', 'terra', 'aguardado', 'ano', 'sendo', 'entregu', 'participaçõ', 'govbr', 'desenvolvimento', 'nação', 'tvbrasilgov', 'terezacr']",16920,3618,"['govbr', 'tvbrasilgov', 'Mapa_Brasil', 'TerezaCrisMS']",[],[]
2020-09-21,"['minfraestrutura', 'marceloscf2']",3707,226,"['MInfraestrutura', 'Marceloscf2']",[],['🇧🇷']
2020-09-21,"['informaçõ', 'família', 'marinho', 'globo', 'década', 'topo', 'cadeia', 'alimentar', 'corrupção', 'link', 'youtub']",29539,7465,[],[],[]
2020-09-21,"['missão', 'facil', 'momento', 'pura', 'satisfação', 'boa', 'noit', 'todo']",38015,6119,[],[],[]
2020-09-20,"['gauchada', 'piquet', 'eixão', 'brasília']",30978,4303,[],[],[]
2020-09-20,"['hoje', '20setembro', 'dia', 'gaúcho', 'parabén', 'todo', 'rio', 'grand', 'sul']",47634,5736,[],[],[]
2020-09-20,"['sextafeira', 'sinop', 'sorrisomt', 'ocasião', 'pouso', 'avião', 'arremeteu', 'falta', 'visibilidad', 'coincidência', 'chuva', 'chegaram', 'sábado', 'bom', 'dia', 'todo', 'link', 'youtub']",25168,4299,[],[],[]
2020-09-20,[],9320,1622,[],[],[]
2020-09-20,"['parabenizo', 'president', 'realdonaldtrump', 'determinação', 'seguir', 'trabalhando', 'junto', 'brasil', 'outro', 'país', 'restaurar', 'democracia', 'venezuela']",21439,3966,['realDonaldTrump'],[],[]
2020-09-20,"['visita', 'secretário', 'estado', 'secpompeo', 'operação', 'acolhida', 'boa', 'vistarr', 'companhia', 'itamaratygovbr', 'ministro', 'ernestofaraujo', 'representa', 'quanto', 'país', 'alinhado', 'busca', 'bem', 'comum']",26441,4826,"['SecPompeo', 'ItamaratyGovBr', 'ernestofaraujo']",[],[]
2020-09-19,"['link', 'youtub']",3823,724,[],[],[]
2020-09-19,"['breve', 'resumo', 'semana', 'sobr', 'govbr', 'maior', 'detalh', 'timelin', 'rede', 'sociai', 'seguir', 'mincomunicaco', 'secomvc', 'defesagovbr', 'mmeioambient', 'minsaud', 'mturismo', 'minfraestrutura', 'mineconomia', 'itamaratygovbr']",11798,2414,"['govbr', 'mincomunicacoes', 'secomvc', 'mdregional_br', 'DefesaGovBr', 'mmeioambiente', 'Minas_Energia', 'minsaude', 'MTurismo', 'MInfraestrutura', 'MinEconomia', 'ItamaratyGovBr', 'Mapa_Brasil']",[],[]
2020-09-19,"['convenção', 'assembleia', 'deu', 'brasíliadf', 'palavra', 'pr', 'jair', 'bolsonaro', 'youtub']",8936,1652,[],[],[]
2020-09-19,"['peço', 'atenção', '17', 'minuto', 'ministro', 'justiça', 'atrá', 'informaçõ', 'sobr', 'preço', 'arroz', 'nunca', 'sequer', 'pensamo', 'tabelar', 'algo', 'nunca', 'deu', 'certo', 'aula', 'humildad', 'conhecimento', 'boa', 'tard', 'todo', 'link', 'youtub']",18116,4344,[],[],[]
2020-09-19,['secomvc'],1490,121,['secomvc'],[],['🤝']
2020-09-19,"['carlosbolsonaro', 'govbr']",6153,423,"['CarlosBolsonaro', 'govbr']",[],['🇧🇷']
2020-09-19,"['live', 'toda', 'quintafeira', '17092020', 'transmitida', 'facebook', 'youtub', 'entretanto', 'todo', 'tempo', 'acompanhar', 'vivo', 'trazemo', 'publicação', 'sobr', 'fato', 'important', 'última', 'semana', 'nesta', 'rede', 'social']",8817,1941,[],[],[]
2020-09-19,['marmilbr'],2244,135,"['marmilbr', 'brasil_IBAMA']",[],['🤝']
2020-09-19,"['fort', 'abraço', 'grand', 'heleno']",10699,774,['gen_heleno'],[],[]
2020-09-19,"['tarcisiogdf', 'portosdobrasil', 'minfraestrutura', 'portodevitoria', 'frent', 'ministro']",12126,739,"['tarcisiogdf', 'portosdobrasil', 'MInfraestrutura', 'portodevitoria']",[],['🤝']
2020-09-19,"['brasil', 'paí', 'ond', 'liberdad', 'religiosa', 'deu', 'abenço', 'todo']",31124,5111,[],[],[]
2020-09-18,['mmeioambient'],1629,106,['mmeioambiente'],[],['👍']
2020-09-18,"['42', 'govbr', 'mede', 'esforço', 'combat', 'chama', 'nessa', 'quartafeira', '16', 'anunci', 'destinação', 'r', '101', 'milhõ', 'açõ', 'combat', 'incêndio', 'mato', 'grosso']",10267,1902,"['govbr', 'mdregional_br']",[],[]
2020-09-18,"['41', 'força', 'armada', 'intensificam', 'açõ', 'operação', 'pantan', 'combatendo', 'foco', 'município', 'poconé', 'barão', 'malgaço', 'secomvc']",11057,2047,['secomvc'],[],[]
2020-09-18,"['34', 'centro', 'coordenação', 'operação', 'instalado', 'aeródromo', 'sesc', 'pantan', 'poconé', 'mt', 'ponto', 'estratégico', 'participam', 'operação', 'embarcaçõ', 'helicóptero', 'marmilbr', 'exercitoofici', 'além', 'fuzileiro', 'navai', 'curso', 'incêndio', 'florest']",3510,818,"['marmilbr', 'exercitooficial', 'fab_oficial']",[],[]
2020-09-18,"['33', 'operação', 'pantan', 'força', 'armada', 'atuam', 'desd', 'dia', '25', 'julho', 'combat', 'incêndio', 'pantan', 'sulmatogrossens', 'dia', '5', 'agosto', 'açõ', 'estendida', 'pantan', 'matogrossens', 'informaçõ', 'rede', 'sociai', 'defesagovbr']",3794,924,['DefesaGovBr'],[],[]
2020-09-18,"['32', 'agent', 'icmbio', 'bombeiro', 'militar', 'estado', 'mato', 'grosso', 'sul', 'mato', 'grosso', 'cbmmt', 'além', 'sescmt', 'apoio', 'militar', 'força', 'armada', 'continuam', 'combatendo', 'monitorando', 'foco', 'incêndio', 'região', 'detalh', 'mmeioambient']",2768,682,"['ICMBio', 'mmeioambiente']",[],[]
2020-09-18,"['31', 'força', 'armada', 'enfrentam', 'dia', 'batalha', 'contra', 'chama', 'pantan', 'foco', 'incêndio', 'emd', 'faz', 'carvãozinho', 'estrada', 'manoelito', 'estrada', 'cobrasa', 'porto', 'manga', 'município', 'poconé', 'mt', 'corumbá', 'ms', 'açõ']",2948,740,[],[],[]
2020-09-18,"['22', 'investigado', 'poderão', 'respond', 'crime', 'dano', 'floresta', 'preservação', 'permanent', 'dano', 'direto', 'indireto', 'unidad', 'conservação', 'incêndio', 'poluição', 'podem', 'ter', 'pena', 'somada', 'ultrapassando', '15', 'ano', 'prisão']",3430,898,[],[],[]
2020-09-18,"['21', 'operação', 'contra', 'queimada', 'pantan', 'deflagrada', 'policiafeder', 'ms', 'mandado', 'cumprido', 'campo', 'grand', 'corumbá', 'apurar', 'responsabilidad', 'imagen', 'satélit', 'sobrevoo', 'área', 'pf', 'identific', 'início', 'evolução', 'diária', 'foco']",3628,1017,['policiafederal'],[],[]
2020-09-18,"['verá', 'certa', 'emissora', 'tv', 'sobr', 'combat', 'incêndio', '1', 'operaçãoverdebrasil2', 'atua', 'combat', 'incêndio', 'florestai', 'pará', 'aeronav', 'c130', 'hércule', 'capacidad', 'transportar', '12', 'mil', 'litro', 'água', 'detalh']",20983,5685,['fab_oficial'],[],[]
2020-09-18,['defesagovbr'],3128,175,['DefesaGovBr'],[],['🤝']
2020-09-18,"['detalh', 'agenda', 'mato', 'grosso', 'hoje', 'terezacr', 'via', 'tvbrasilgov', 'link', 'youtub']",8906,1738,"['Mapa_Brasil', 'TerezaCrisMS', 'Minas_Energia', 'tvbrasilgov']",[],[]
2020-09-18,"['sorrisomt', '18092020']",24694,4583,[],[],[]
2020-09-18,"['obrigado', 'todo', 'centro', 'oest', 'logo', 'estarei', 'sinop', 'sorriso', 'campo', 'parou', 'continu', 'alimentar', '1', 'bilhão', 'pessoa', 'mundo', 'agro', 'locomotiva', 'economia', 'bom', 'dia', 'todo']",18117,3401,[],[],[]
2020-09-17,"['missão', 'velhaceará', 'parada', 'prevista', '17', 'setembro2020']",26931,5362,[],[],[]
2020-09-17,['coremaspb'],15254,3059,[],[],[]
2020-09-17,"['recepção', 'juazeiro', 'nortec']",24752,4568,[],[],[]
2020-09-17,"['22', 'beneficiado', '123', 'complexo', 'região', 'sudest', '65', 'região', 'sul', '39', 'região', 'nordest', '18', 'região', 'centrooest', '15', 'região', 'nort', 'mturismo', 'culturagovbr', 'mfriasofici']",4518,782,"['MTurismo', 'CulturaGovBr', 'mfriasoficial']",[],[]
2020-09-17,"['21', 'destinado', 'r', '85', 'milhõ', '577', 'sala', 'exibição', '260', 'complexo', 'todo', 'paí', 'montant', 'ajud', 'preservar', 'meno', '8', 'mil', 'emprego', 'direto', 'indireto', 'programa', 'especi', 'apoio', 'pequeno', 'exibidor', 'peap', 'ancin', 'fundo', 'setori', 'audiovisu', 'fsa', 'secomvc']",5520,1052,['secomvc'],[],[]
2020-09-17,"['12', 'março', 'julho', 'ministério', 'cidadania', 'investiu', 'r', '80', 'milhõ', 'açõ', 'socioassistenciai', 'inclusão', 'socioeconômica', 'migrant', 'refugiado', 'venezuelano', 'defesagovbr', 'exercitoofici']",2118,523,"['DefesaGovBr', 'exercitooficial']",[],[]
2020-09-17,"['11', 'operação', 'acolhida', 'segu', 'soment', 'agosto', 'iniciativa', 'interioriz', '1300', 'migrant', 'refugiado', 'fugiam', 'ditadura', 'venezuelana', 'todo', '41146', 'pessoa', 'ganharam', 'nova', 'oportunidad', '608', 'município', 'brasileiro', 'via', 'itamaratygovbr', 'ernestofaraujo']",10070,2057,"['ItamaratyGovBr', 'ernestofaraujo']",[],[]
2020-09-17,"['carlosbolsonaro', 'defesagovbr']",4023,278,"['CarlosBolsonaro', 'DefesaGovBr']",[],['🤝']
2020-09-17,"['esquema', 'bilionário', 'globo', 'corrupção', 'valer', 'família', 'marinho', 'assista']",33899,8423,[],[],[]
2020-09-16,"['estado', 'laico', 'respeitamo', 'todo', 'governo', 'cristão', 'link', 'youtub']",41252,8198,[],[],[]
2020-09-16,"['amanhã', 'estarei', 'coremaspb', 'participando', 'inauguração', 'usina', 'fotovoltaica', '08h50', 'pouso', 'juazeiro', 'nortec', '09h30', 'pouso', 'coremaspb']",17817,3206,[],[],[]
2020-09-16,"['wrosariocgu', 'cguonlin', 'ministro']",500,51,"['WRosarioCGU', 'CGUonline']",[],['🤝']
2020-09-16,"['tarcisiogdf', 'dnitofici', 'abraço', 'ministro']",9285,537,"['tarcisiogdf', 'DNIToficial']",[],[]
2020-09-16,['carlosbolsonaro'],4212,260,['CarlosBolsonaro'],[],['🇧🇷']
2020-09-16,"['paz', 'exist', 'acreditamo', 'nela', 'shalom']",31385,5471,[],[],[]
2020-09-16,"['marceloscf2', 'tarcisiogdf', 'minfraestrutura']",913,93,"['Marceloscf2', 'tarcisiogdf', 'MInfraestrutura']",[],"['🇧🇷', '👉🏻']"
2020-09-16,"['boa', 'noit', 'todo']",1084,133,[],[],['🇧🇷']
2020-09-15,"['texto', 'autoria', 'datado', '25', 'março', '2020', 'hoje', 'vemo', 'lado', 'povo', 'verdad']",1285,350,[],[],[]
2020-09-15,"['faltou', 'apena', 'dizer', 'president', 'jair', 'bolsonaro', 'acert', 'dezena', 'milhar', 'vida', 'poderiam', 'ter', 'sido', 'salva', 'pessoa', 'humildad', 'reconhecessem', 'médico', 'receita', 'deve', 'prescrito', 'pacient', 'hidroxicloroquina', 'outro', 'medicamento']",13325,3151,[],[],[]
2020-09-15,"['carlosbolsonaro', 'prfbrasil']",3769,208,"['CarlosBolsonaro', 'PRFBrasil']",[],['🤝']
2020-09-15,"['congelar', 'aposentadoria', 'cortar', 'auxílio', 'idoso', 'pobr', 'deficiência', 'devaneio', 'alguém', 'desconectado', 'realidad', 'diss', 'jamai', 'tiraria', 'dinheiro', 'pobr', 'dar', 'paupérrimo']",35744,9639,[],[],[]
2020-09-14,"['25', 'resolução', 'determina', 'ainda', 'localização', 'radar', 'fixo', 'portátei', 'divulgada', 'órgão', 'fiscalização', 'trânsito', 'respectivo', 'site', 'ant', 'ant', 'entrarem', 'operação']",8236,1333,[],[],[]
2020-09-14,"['24', 'radar', 'portátei', 'soment', 'utilizado', 'autoridad', 'trânsito', 'agent', 'exercício', 'regular', 'funçõ', 'uniformizado', 'açõ', 'fiscalização', 'podendo', 'obstrução', 'visibilidad', 'forma', 'impeça', 'visibilidad']",8585,1382,[],[],[]
2020-09-14,"['23', 'resolução', 'radar', 'tipo', 'fixo', 'poderão', 'afixado', 'árvore', 'marquis', 'passarela', 'post', 'energia', 'elétrica', 'qualquer', 'outra', 'obra', 'engenharia', 'modo', 'velado', 'ostensivo']",3100,687,[],[],[]
2020-09-14,"['22', 'mudança', 'atendem', 'deliberação', 'president', 'jairbolsonaro', 'enviada', 'minfraestrutura', 'agosto', 'ano', 'passado', 'objetivo', 'evitar', 'desvirtuamento', 'caráter', 'pedagógico', 'utilização', 'merament', 'arrecadatória', 'instrumento', 'equipamento', 'medidor', 'velocidad']",2911,642,"['jairbolsonaro', 'MInfraestrutura']",[],[]
2020-09-14,"['21', 'publicada', 'hoje', 'diário', 'ofici', 'união', 'resolução', '7982020', 'contran', 'conselho', 'nacion', 'trânsito', 'altera', 'regra', 'requisito', 'técnico', 'fiscalização', 'eletrônica', 'velocidad', 'via', 'pública', 'segu']",3107,780,[],[],[]
2020-09-14,"['12', 'expansão', 'criará', 'nova', 'rota', 'escoamento', 'produção', 'turismo', 'detalh', 'economiasepec', 'minfraestrutura', 'portosdobrasil']",2687,613,"['EconomiaSepec', 'MInfraestrutura', 'portosdobrasil']",[],[]
2020-09-14,"['11', 'govbr', 'encaminh', 'congresso', 'proposta', 'programa', 'incentivo', 'cabotagem', 'br', 'mar', 'objetiva', 'estimular', 'ainda', 'uso', 'navio', 'transport', 'novo', 'marco', 'regulatório', 'setor', 'atualment', 'cresc', '10', 'ano', 'poderá', 'chegar', '30', 'crescimento', 'anual']",15547,3310,['govbr'],[],[]
2020-09-14,"['casa', 'ond', 'morei', '1965', 'ainda', 'pé', 'fazenda', 'kirongozi', 'eldoradosp', 'bom', 'dia', 'todo']",53031,4973,[],[],[]
2020-09-14,"['lei', 'demai', 'normativo', 'instituírem', 'benefício', 'tributário', 'outro', 'potenci', 'impactar', 'meta', 'fiscai', 'soment', 'podem', 'aplicada', 'satisfeita', 'condicionant', 'constitucionai', 'legai', 'mencionada', 'acórdão', '21982020', 'tcu']",8654,1369,[],[],[]
2020-09-14,"['pec', 'solução', 'adequada', 'porqu', 'derrubada', 'veto', 'tcu', 'definiu']",8456,1224,[],[],[]
2020-09-14,"['exist', 'cf88', 'inviolabilidad', 'p', 'president', 'república', 'caso', 'sançõ', 'veto', 'via', 'pec', 'apresentada', 'nessa', 'semana', 'manifestaremo', 'possível', 'solução', 'p', 'estabelec', 'alcanc', 'adequado', 'imunidad', 'igreja', 'questõ', 'tributária']",6225,1024,[],[],[]
2020-09-14,"['confesso', 'caso', 'deputado', 'senador', 'ocasião', 'anális', 'veto', 'deve', 'ocorr', 'outubro', 'votaria', 'derrubada', 'art', '53', 'cf88', 'diz', 'deputado', 'senador', 'inviolávei', 'civil', 'penalment', 'quaisquer', 'opiniõ', 'palavra', 'voto']",6773,1197,[],[],[]
2020-09-14,"['contudo', 'força', 'art', '113', 'adct', 'art', '116', 'lei', 'diretr', 'orçamentária', 'responsabilidad', 'fiscal', 'obrigado', 'vetar', 'dispositivo', 'isentava', 'igreja', 'contribuição', 'sobr', 'lucro', 'líquido', 'tudo', 'p', 'evit', 'quas', 'certo', 'processo', 'impeach']",6797,1205,[],[],[]
2020-09-14,"['hoje', 'sancionei', 'dispositivo', 'confirma', 'isenção', 'contribuição', 'previdenciária', 'pagamento', 'feito', 'religioso', 'diversa', 'religiõ', 'autoriza', 'anulação', 'multa', 'imposta']",6965,1207,[],[],[]
2020-09-14,"['absurda', 'multa', 'igreja', '2019', 'força', 'inciso', 'vii', 'art', '85', 'cf', 'crime', 'responsabilidad', 'obrigado', 'sancionar', 'r2', 'bilhõ', 'fundão', 'partidário']",19628,3741,[],[],[]
2020-09-13,"['important', 'bom', 'domingo', 'todo']",37667,8124,[],[],['👆🏻']
2020-09-13,"['defesagovbr', 'govbr', 'minsaud']",3390,224,"['DefesaGovBr', 'govbr', 'minsaude', 'SESAI_MS']",[],['🤝']
2020-09-13,"['cinco', 'mese', 'zerarmo', 'imposto', 'vitamina', 'd', 'imprensa', 'agora', 'citar', 'reconhec', 'eficácia', 'prevenção', 'covid19']",1239,294,[],[],[]
2020-09-12,"['março', 'criticado', 'anunciar', 'depressão', 'suicídio', 'consequência', 'isolamento']",181,35,[],[],[]
2020-09-12,['govbr'],49,5,"['mdregional_br', 'govbr']",[],['🇧🇷']
2020-09-12,"['2', 'detalh']",276,40,[],[],[]
2020-09-12,"['1', 'policiafeder', 'public', 'in', '180', 'dispensa', 'instrutor', 'armamento', 'tiro', 'credenciado', 'pf', 'necessidad', 'registrar', 'sinarm', 'arma', 'destinada', 'avaliaçõ', 'capacidad', 'técnica', 'cac', 'vez', 'encontram', 'registrado', 'sigma']",936,147,['policiafederal'],[],[]
